,lowidlose_prob,lowidwin_prob,LowIDwin,TeamA_ID,TeamB_ID,TeamA_Name,TeamB_Name,Winner
1580,0.504,0.496,0,1266,1293,Marquette,Murray St,Murray St
1581,0.452,0.548,1,1266,1308,Marquette,New Mexico St,Marquette
1582,0.54,0.46,0,1266,1313,Marquette,Norfolk St,Norfolk St
1583,0.408,0.592,1,1266,1314,Marquette,North Carolina,Marquette
1584,0.5,0.5,0,1266,1323,Marquette,Notre Dame,Notre Dame
1585,0.492,0.508,1,1266,1326,Marquette,Ohio St,Marquette
1586,0.396,0.604,1,1266,1344,Marquette,Providence,Marquette
1587,0.476,0.524,1,1266,1345,Marquette,Purdue,Marquette
1588,0.556,0.444,0,1266,1350,Marquette,Richmond,Richmond
1589,0.42,0.58,1,1266,1353,Marquette,Rutgers,Marquette
1590,0.404,0.596,1,1266,1355,Marquette,S Dakota St,Marquette
1591,0.564,0.436,0,1266,1361,Marquette,San Diego St,San Diego St
1592,0.504,0.496,0,1266,1362,Marquette,San Francisco,San Francisco
1593,0.48,0.52,1,1266,1371,Marquette,Seton Hall,Marquette
1594,0.46,0.54,1,1266,1388,Marquette,St Mary's CA,Marquette
1595,0.492,0.508,1,1266,1389,Marquette,St Peter's,Marquette
1596,0.484,0.516,1,1266,1394,Marquette,TAM C. Christi,Marquette
1597,0.564,0.436,0,1266,1395,Marquette,TCU,TCU
1598,0.476,0.524,1,1266,1397,Marquette,Tennessee,Marquette
1599,0.536,0.464,0,1266,1400,Marquette,Texas,Texas
1600,0.484,0.516,1,1266,1403,Marquette,Texas Tech,Marquette
1601,0.644,0.356,0,1266,1411,Marquette,TX Southern,TX Southern
1602,0.556,0.444,0,1266,1412,Marquette,UAB,UAB
1603,0.536,0.464,0,1266,1417,Marquette,UCLA,UCLA
1604,0.448,0.552,1,1266,1425,Marquette,USC,Marquette
1605,0.468,0.532,1,1266,1436,Marquette,Vermont,Marquette
1606,0.428,0.572,1,1266,1437,Marquette,Villanova,Marquette
1607,0.476,0.524,1,1266,1439,Marquette,Virginia Tech,Marquette
1608,0.484,0.516,1,1266,1458,Marquette,Wisconsin,Marquette
1609,0.48,0.52,1,1266,1460,Marquette,Wright St,Marquette
1610,0.416,0.584,1,1266,1461,Marquette,Wyoming,Marquette
1611,0.492,0.508,1,1266,1463,Marquette,Yale,Marquette
1612,0.488,0.512,1,1272,1274,Memphis,Miami FL,Memphis
1613,0.484,0.516,1,1272,1276,Memphis,Michigan,Memphis
1614,0.396,0.604,1,1272,1277,Memphis,Michigan St,Memphis
1615,0.504,0.496,0,1272,1286,Memphis,Montana St,Montana St
1616,0.484,0.516,1,1272,1293,Memphis,Murray St,Memphis
1617,0.468,0.532,1,1272,1308,Memphis,New Mexico St,Memphis
1618,0.524,0.476,0,1272,1313,Memphis,Norfolk St,Norfolk St
1619,0.452,0.548,1,1272,1314,Memphis,North Carolina,Memphis
1620,0.532,0.468,0,1272,1323,Memphis,Notre Dame,Notre Dame
1621,0.42,0.58,1,1272,1326,Memphis,Ohio St,Memphis
1622,0.4,0.6,1,1272,1344,Memphis,Providence,Memphis
1623,0.476,0.524,1,1272,1345,Memphis,Purdue,Memphis
1624,0.512,0.488,0,1272,1350,Memphis,Richmond,Richmond
1625,0.412,0.588,1,1272,1353,Memphis,Rutgers,Memphis
1626,0.516,0.484,0,1272,1355,Memphis,S Dakota St,S Dakota St
1627,0.524,0.476,0,1272,1361,Memphis,San Diego St,San Diego St
1628,0.392,0.608,1,1272,1362,Memphis,San Francisco,Memphis
1629,0.444,0.556,1,1272,1371,Memphis,Seton Hall,Memphis
1630,0.468,0.532,1,1272,1388,Memphis,St Mary's CA,Memphis
1631,0.424,0.576,1,1272,1389,Memphis,St Peter's,Memphis
1632,0.508,0.492,0,1272,1394,Memphis,TAM C. Christi,TAM C. Christi
1633,0.488,0.512,1,1272,1395,Memphis,TCU,Memphis
1634,0.512,0.488,0,1272,1397,Memphis,Tennessee,Tennessee
1635,0.492,0.508,1,1272,1400,Memphis,Texas,Memphis
1636,0.468,0.532,1,1272,1403,Memphis,Texas Tech,Memphis
1637,0.42,0.58,1,1272,1411,Memphis,TX Southern,Memphis
1638,0.508,0.492,0,1272,1412,Memphis,UAB,UAB
1639,0.42,0.58,1,1272,1417,Memphis,UCLA,Memphis
1640,0.452,0.548,1,1272,1425,Memphis,USC,Memphis
1641,0.584,0.416,0,1272,1436,Memphis,Vermont,Vermont
1642,0.468,0.532,1,1272,1437,Memphis,Villanova,Memphis
1643,0.472,0.528,1,1272,1439,Memphis,Virginia Tech,Memphis
1644,0.376,0.624,1,1272,1458,Memphis,Wisconsin,Memphis
1645,0.464,0.536,1,1272,1460,Memphis,Wright St,Memphis
1646,0.572,0.428,0,1272,1461,Memphis,Wyoming,Wyoming
1647,0.456,0.544,1,1272,1463,Memphis,Yale,Memphis
1648,0.508,0.492,0,1274,1276,Miami FL,Michigan,Michigan
1649,0.556,0.444,0,1274,1277,Miami FL,Michigan St,Michigan St
1650,0.388,0.612,1,1274,1286,Miami FL,Montana St,Miami FL
1651,0.512,0.488,0,1274,1293,Miami FL,Murray St,Murray St
1652,0.424,0.576,1,1274,1308,Miami FL,New Mexico St,Miami FL
1653,0.436,0.564,1,1274,1313,Miami FL,Norfolk St,Miami FL
1654,0.444,0.556,1,1274,1314,Miami FL,North Carolina,Miami FL
1655,0.556,0.444,0,1274,1323,Miami FL,Notre Dame,Notre Dame
1656,0.488,0.512,1,1274,1326,Miami FL,Ohio St,Miami FL
1657,0.404,0.596,1,1274,1344,Miami FL,Providence,Miami FL
1658,0.42,0.58,1,1274,1345,Miami FL,Purdue,Miami FL
1659,0.528,0.472,0,1274,1350,Miami FL,Richmond,Richmond
1660,0.576,0.424,0,1274,1353,Miami FL,Rutgers,Rutgers
1661,0.436,0.564,1,1274,1355,Miami FL,S Dakota St,Miami FL
1662,0.468,0.532,1,1274,1361,Miami FL,San Diego St,Miami FL
1663,0.416,0.584,1,1274,1362,Miami FL,San Francisco,Miami FL
1664,0.528,0.472,0,1274,1371,Miami FL,Seton Hall,Seton Hall
1665,0.544,0.456,0,1274,1388,Miami FL,St Mary's CA,St Mary's CA
1666,0.424,0.576,1,1274,1389,Miami FL,St Peter's,Miami FL
1667,0.488,0.512,1,1274,1394,Miami FL,TAM C. Christi,Miami FL
1668,0.504,0.496,0,1274,1395,Miami FL,TCU,TCU
1669,0.52,0.48,0,1274,1397,Miami FL,Tennessee,Tennessee
1670,0.396,0.604,1,1274,1400,Miami FL,Texas,Miami FL
1671,0.396,0.604,1,1274,1403,Miami FL,Texas Tech,Miami FL
1672,0.624,0.376,0,1274,1411,Miami FL,TX Southern,TX Southern
1673,0.544,0.456,0,1274,1412,Miami FL,UAB,UAB
1674,0.592,0.408,0,1274,1417,Miami FL,UCLA,UCLA
1675,0.46,0.54,1,1274,1425,Miami FL,USC,Miami FL
1676,0.472,0.528,1,1274,1436,Miami FL,Vermont,Miami FL
1677,0.48,0.52,1,1274,1437,Miami FL,Villanova,Miami FL
1678,0.476,0.524,1,1274,1439,Miami FL,Virginia Tech,Miami FL
1679,0.484,0.516,1,1274,1458,Miami FL,Wisconsin,Miami FL
1680,0.484,0.516,1,1274,1460,Miami FL,Wright St,Miami FL
1681,0.444,0.556,1,1274,1461,Miami FL,Wyoming,Miami FL
1682,0.412,0.588,1,1274,1463,Miami FL,Yale,Miami FL
1683,0.508,0.492,0,1276,1277,Michigan,Michigan St,Michigan St
1684,0.448,0.552,1,1276,1286,Michigan,Montana St,Michigan
1685,0.516,0.484,0,1276,1293,Michigan,Murray St,Murray St
1686,0.46,0.54,1,1276,1308,Michigan,New Mexico St,Michigan
1687,0.48,0.52,1,1276,1313,Michigan,Norfolk St,Michigan
1688,0.496,0.504,1,1276,1314,Michigan,North Carolina,Michigan
1689,0.556,0.444,0,1276,1323,Michigan,Notre Dame,Notre Dame
1690,0.504,0.496,0,1276,1326,Michigan,Ohio St,Ohio St
1691,0.352,0.648,1,1276,1344,Michigan,Providence,Michigan
1692,0.496,0.504,1,1276,1345,Michigan,Purdue,Michigan
1693,0.5,0.5,0,1276,1350,Michigan,Richmond,Richmond
1694,0.556,0.444,0,1276,1353,Michigan,Rutgers,Rutgers
1695,0.468,0.532,1,1276,1355,Michigan,S Dakota St,Michigan
1696,0.612,0.388,0,1276,1361,Michigan,San Diego St,San Diego St
1697,0.488,0.512,1,1276,1362,Michigan,San Francisco,Michigan
1698,0.516,0.484,0,1276,1371,Michigan,Seton Hall,Seton Hall
1699,0.568,0.432,0,1276,1388,Michigan,St Mary's CA,St Mary's CA
1700,0.564,0.436,0,1276,1389,Michigan,St Peter's,St Peter's
1701,0.472,0.528,1,1276,1394,Michigan,TAM C. Christi,Michigan
1702,0.548,0.452,0,1276,1395,Michigan,TCU,TCU
1703,0.528,0.472,0,1276,1397,Michigan,Tennessee,Tennessee
1704,0.556,0.444,0,1276,1400,Michigan,Texas,Texas
1705,0.584,0.416,0,1276,1403,Michigan,Texas Tech,Texas Tech
1706,0.48,0.52,1,1276,1411,Michigan,TX Southern,Michigan
1707,0.568,0.432,0,1276,1412,Michigan,UAB,UAB
1708,0.516,0.484,0,1276,1417,Michigan,UCLA,UCLA
1709,0.444,0.556,1,1276,1425,Michigan,USC,Michigan
1710,0.412,0.588,1,1276,1436,Michigan,Vermont,Michigan
1711,0.484,0.516,1,1276,1437,Michigan,Villanova,Michigan
1712,0.464,0.536,1,1276,1439,Michigan,Virginia Tech,Michigan
1713,0.436,0.564,1,1276,1458,Michigan,Wisconsin,Michigan
1714,0.484,0.516,1,1276,1460,Michigan,Wright St,Michigan
1715,0.432,0.568,1,1276,1461,Michigan,Wyoming,Michigan
1716,0.456,0.544,1,1276,1463,Michigan,Yale,Michigan
1717,0.504,0.496,0,1277,1286,Michigan St,Montana St,Montana St
1718,0.548,0.452,0,1277,1293,Michigan St,Murray St,Murray St
1719,0.52,0.48,0,1277,1308,Michigan St,New Mexico St,New Mexico St
1720,0.552,0.448,0,1277,1313,Michigan St,Norfolk St,Norfolk St
1721,0.52,0.48,0,1277,1314,Michigan St,North Carolina,North Carolina
1722,0.436,0.564,1,1277,1323,Michigan St,Notre Dame,Michigan St
1723,0.428,0.572,1,1277,1326,Michigan St,Ohio St,Michigan St
1724,0.42,0.58,1,1277,1344,Michigan St,Providence,Michigan St
1725,0.54,0.46,0,1277,1345,Michigan St,Purdue,Purdue
1726,0.556,0.444,0,1277,1350,Michigan St,Richmond,Richmond
1727,0.568,0.432,0,1277,1353,Michigan St,Rutgers,Rutgers
1728,0.504,0.496,0,1277,1355,Michigan St,S Dakota St,S Dakota St
1729,0.632,0.368,0,1277,1361,Michigan St,San Diego St,San Diego St
1730,0.532,0.468,0,1277,1362,Michigan St,San Francisco,San Francisco
1731,0.556,0.444,0,1277,1371,Michigan St,Seton Hall,Seton Hall
1732,0.516,0.484,0,1277,1388,Michigan St,St Mary's CA,St Mary's CA
1733,0.588,0.412,0,1277,1389,Michigan St,St Peter's,St Peter's
1734,0.496,0.504,1,1277,1394,Michigan St,TAM C. Christi,Michigan St
1735,0.56,0.44,0,1277,1395,Michigan St,TCU,TCU
1736,0.492,0.508,1,1277,1397,Michigan St,Tennessee,Michigan St
1737,0.52,0.48,0,1277,1400,Michigan St,Texas,Texas
1738,0.528,0.472,0,1277,1403,Michigan St,Texas Tech,Texas Tech
1739,0.548,0.452,0,1277,1411,Michigan St,TX Southern,TX Southern
1740,0.564,0.436,0,1277,1412,Michigan St,UAB,UAB
1741,0.504,0.496,0,1277,1417,Michigan St,UCLA,UCLA
1742,0.488,0.512,1,1277,1425,Michigan St,USC,Michigan St
1743,0.5,0.5,0,1277,1436,Michigan St,Vermont,Vermont
1744,0.504,0.496,0,1277,1437,Michigan St,Villanova,Villanova
1745,0.42,0.58,1,1277,1439,Michigan St,Virginia Tech,Michigan St
1746,0.472,0.528,1,1277,1458,Michigan St,Wisconsin,Michigan St
1747,0.5,0.5,0,1277,1460,Michigan St,Wright St,Wright St
1748,0.548,0.452,0,1277,1461,Michigan St,Wyoming,Wyoming
1749,0.572,0.428,0,1277,1463,Michigan St,Yale,Yale
1750,0.488,0.512,1,1286,1293,Montana St,Murray St,Montana St
1751,0.432,0.568,1,1286,1308,Montana St,New Mexico St,Montana St
1752,0.536,0.464,0,1286,1313,Montana St,Norfolk St,Norfolk St
1753,0.528,0.472,0,1286,1314,Montana St,North Carolina,North Carolina
1754,0.424,0.576,1,1286,1323,Montana St,Notre Dame,Montana St
1755,0.52,0.48,0,1286,1326,Montana St,Ohio St,Ohio St
1756,0.528,0.472,0,1286,1344,Montana St,Providence,Providence
1757,0.556,0.444,0,1286,1345,Montana St,Purdue,Purdue
1758,0.46,0.54,1,1286,1350,Montana St,Richmond,Montana St
1759,0.456,0.544,1,1286,1353,Montana St,Rutgers,Montana St
1760,0.432,0.568,1,1286,1355,Montana St,S Dakota St,Montana St
1761,0.524,0.476,0,1286,1361,Montana St,San Diego St,San Diego St
1762,0.436,0.564,1,1286,1362,Montana St,San Francisco,Montana St
1763,0.468,0.532,1,1286,1371,Montana St,Seton Hall,Montana St
1764,0.484,0.516,1,1286,1388,Montana St,St Mary's CA,Montana St
1765,0.56,0.44,0,1286,1389,Montana St,St Peter's,St Peter's
1766,0.44,0.56,1,1286,1394,Montana St,TAM C. Christi,Montana St
1767,0.44,0.56,1,1286,1395,Montana St,TCU,Montana St
1768,0.584,0.416,0,1286,1397,Montana St,Tennessee,Tennessee
1769,0.54,0.46,0,1286,1400,Montana St,Texas,Texas
1770,0.532,0.468,0,1286,1403,Montana St,Texas Tech,Texas Tech
1771,0.528,0.472,0,1286,1411,Montana St,TX Southern,TX Southern
1772,0.46,0.54,1,1286,1412,Montana St,UAB,Montana St
1773,0.532,0.468,0,1286,1417,Montana St,UCLA,UCLA
1774,0.452,0.548,1,1286,1425,Montana St,USC,Montana St
1775,0.428,0.572,1,1286,1436,Montana St,Vermont,Montana St
1776,0.54,0.46,0,1286,1437,Montana St,Villanova,Villanova
1777,0.552,0.448,0,1286,1439,Montana St,Virginia Tech,Virginia Tech
1778,0.5,0.5,0,1286,1458,Montana St,Wisconsin,Wisconsin
1779,0.408,0.592,1,1286,1460,Montana St,Wright St,Montana St
1780,0.488,0.512,1,1286,1461,Montana St,Wyoming,Montana St
1781,0.452,0.548,1,1286,1463,Montana St,Yale,Montana St
1782,0.52,0.48,0,1293,1308,Murray St,New Mexico St,New Mexico St
1783,0.436,0.564,1,1293,1313,Murray St,Norfolk St,Murray St
1784,0.432,0.568,1,1293,1314,Murray St,North Carolina,Murray St
1785,0.352,0.648,1,1293,1323,Murray St,Notre Dame,Murray St
1786,0.432,0.568,1,1293,1326,Murray St,Ohio St,Murray St
1787,0.428,0.572,1,1293,1344,Murray St,Providence,Murray St
1788,0.46,0.54,1,1293,1345,Murray St,Purdue,Murray St
1789,0.54,0.46,0,1293,1350,Murray St,Richmond,Richmond
1790,0.408,0.592,1,1293,1353,Murray St,Rutgers,Murray St
1791,0.504,0.496,0,1293,1355,Murray St,S Dakota St,S Dakota St
1792,0.396,0.604,1,1293,1361,Murray St,San Diego St,Murray St
1793,0.476,0.524,1,1293,1362,Murray St,San Francisco,Murray St
1794,0.432,0.568,1,1293,1371,Murray St,Seton Hall,Murray St
1795,0.476,0.524,1,1293,1388,Murray St,St Mary's CA,Murray St
1796,0.44,0.56,1,1293,1389,Murray St,St Peter's,Murray St
1797,0.444,0.556,1,1293,1394,Murray St,TAM C. Christi,Murray St
1798,0.488,0.512,1,1293,1395,Murray St,TCU,Murray St
1799,0.5,0.5,0,1293,1397,Murray St,Tennessee,Tennessee
1800,0.468,0.532,1,1293,1400,Murray St,Texas,Murray St
1801,0.488,0.512,1,1293,1403,Murray St,Texas Tech,Murray St
1802,0.484,0.516,1,1293,1411,Murray St,TX Southern,Murray St
1803,0.52,0.48,0,1293,1412,Murray St,UAB,UAB
1804,0.408,0.592,1,1293,1417,Murray St,UCLA,Murray St
1805,0.424,0.576,1,1293,1425,Murray St,USC,Murray St
1806,0.368,0.632,1,1293,1436,Murray St,Vermont,Murray St
1807,0.488,0.512,1,1293,1437,Murray St,Villanova,Murray St
1808,0.512,0.488,0,1293,1439,Murray St,Virginia Tech,Virginia Tech
1809,0.408,0.592,1,1293,1458,Murray St,Wisconsin,Murray St
1810,0.4,0.6,1,1293,1460,Murray St,Wright St,Murray St
1811,0.472,0.528,1,1293,1461,Murray St,Wyoming,Murray St
1812,0.368,0.632,1,1293,1463,Murray St,Yale,Murray St
1813,0.528,0.472,0,1308,1313,New Mexico St,Norfolk St,Norfolk St
1814,0.504,0.496,0,1308,1314,New Mexico St,North Carolina,North Carolina
1815,0.56,0.44,0,1308,1323,New Mexico St,Notre Dame,Notre Dame
1816,0.512,0.488,0,1308,1326,New Mexico St,Ohio St,Ohio St
1817,0.432,0.568,1,1308,1344,New Mexico St,Providence,New Mexico St
1818,0.552,0.448,0,1308,1345,New Mexico St,Purdue,Purdue
1819,0.616,0.384,0,1308,1350,New Mexico St,Richmond,Richmond
1820,0.512,0.488,0,1308,1353,New Mexico St,Rutgers,Rutgers
1821,0.504,0.496,0,1308,1355,New Mexico St,S Dakota St,S Dakota St
1822,0.6,0.4,0,1308,1361,New Mexico St,San Diego St,San Diego St
1823,0.58,0.42,0,1308,1362,New Mexico St,San Francisco,San Francisco
1824,0.544,0.456,0,1308,1371,New Mexico St,Seton Hall,Seton Hall
1825,0.524,0.476,0,1308,1388,New Mexico St,St Mary's CA,St Mary's CA
1826,0.548,0.452,0,1308,1389,New Mexico St,St Peter's,St Peter's
1827,0.504,0.496,0,1308,1394,New Mexico St,TAM C. Christi,TAM C. Christi
1828,0.52,0.48,0,1308,1395,New Mexico St,TCU,TCU
1829,0.504,0.496,0,1308,1397,New Mexico St,Tennessee,Tennessee
1830,0.46,0.54,1,1308,1400,New Mexico St,Texas,New Mexico St
1831,0.496,0.504,1,1308,1403,New Mexico St,Texas Tech,New Mexico St
1832,0.512,0.488,0,1308,1411,New Mexico St,TX Southern,TX Southern
1833,0.548,0.452,0,1308,1412,New Mexico St,UAB,UAB
1834,0.472,0.528,1,1308,1417,New Mexico St,UCLA,New Mexico St
1835,0.464,0.536,1,1308,1425,New Mexico St,USC,New Mexico St
1836,0.552,0.448,0,1308,1436,New Mexico St,Vermont,Vermont
1837,0.512,0.488,0,1308,1437,New Mexico St,Villanova,Villanova
1838,0.46,0.54,1,1308,1439,New Mexico St,Virginia Tech,New Mexico St
1839,0.428,0.572,1,1308,1458,New Mexico St,Wisconsin,New Mexico St
1840,0.496,0.504,1,1308,1460,New Mexico St,Wright St,New Mexico St
1841,0.476,0.524,1,1308,1461,New Mexico St,Wyoming,New Mexico St
1842,0.532,0.468,0,1308,1463,New Mexico St,Yale,Yale
1843,0.512,0.488,0,1313,1314,Norfolk St,North Carolina,North Carolina
1844,0.572,0.428,0,1313,1323,Norfolk St,Notre Dame,Notre Dame
1845,0.5,0.5,0,1313,1326,Norfolk St,Ohio St,Ohio St
1846,0.512,0.488,0,1313,1344,Norfolk St,Providence,Providence
1847,0.472,0.528,1,1313,1345,Norfolk St,Purdue,Norfolk St
1848,0.604,0.396,0,1313,1350,Norfolk St,Richmond,Richmond
1849,0.616,0.384,0,1313,1353,Norfolk St,Rutgers,Rutgers
1850,0.616,0.384,0,1313,1355,Norfolk St,S Dakota St,S Dakota St
1851,0.504,0.496,0,1313,1361,Norfolk St,San Diego St,San Diego St
1852,0.592,0.408,0,1313,1362,Norfolk St,San Francisco,San Francisco
1853,0.488,0.512,1,1313,1371,Norfolk St,Seton Hall,Norfolk St
1854,0.628,0.372,0,1313,1388,Norfolk St,St Mary's CA,St Mary's CA
1855,0.464,0.536,1,1313,1389,Norfolk St,St Peter's,Norfolk St
1856,0.464,0.536,1,1313,1394,Norfolk St,TAM C. Christi,Norfolk St
1857,0.504,0.496,0,1313,1395,Norfolk St,TCU,TCU
1858,0.576,0.424,0,1313,1397,Norfolk St,Tennessee,Tennessee
1859,0.532,0.468,0,1313,1400,Norfolk St,Texas,Texas
1860,0.532,0.468,0,1313,1403,Norfolk St,Texas Tech,Texas Tech
1861,0.448,0.552,1,1313,1411,Norfolk St,TX Southern,Norfolk St
1862,0.516,0.484,0,1313,1412,Norfolk St,UAB,UAB
1863,0.584,0.416,0,1313,1417,Norfolk St,UCLA,UCLA
1864,0.492,0.508,1,1313,1425,Norfolk St,USC,Norfolk St
1865,0.488,0.512,1,1313,1436,Norfolk St,Vermont,Norfolk St
1866,0.544,0.456,0,1313,1437,Norfolk St,Villanova,Villanova
1867,0.508,0.492,0,1313,1439,Norfolk St,Virginia Tech,Virginia Tech
1868,0.572,0.428,0,1313,1458,Norfolk St,Wisconsin,Wisconsin
1869,0.388,0.612,1,1313,1460,Norfolk St,Wright St,Norfolk St
1870,0.588,0.412,0,1313,1461,Norfolk St,Wyoming,Wyoming
1871,0.44,0.56,1,1313,1463,Norfolk St,Yale,Norfolk St
1872,0.516,0.484,0,1314,1323,North Carolina,Notre Dame,Notre Dame
1873,0.388,0.612,1,1314,1326,North Carolina,Ohio St,North Carolina
1874,0.472,0.528,1,1314,1344,North Carolina,Providence,North Carolina
1875,0.452,0.548,1,1314,1345,North Carolina,Purdue,North Carolina
1876,0.504,0.496,0,1314,1350,North Carolina,Richmond,Richmond
1877,0.532,0.468,0,1314,1353,North Carolina,Rutgers,Rutgers
1878,0.516,0.484,0,1314,1355,North Carolina,S Dakota St,S Dakota St
1879,0.492,0.508,1,1314,1361,North Carolina,San Diego St,North Carolina
1880,0.524,0.476,0,1314,1362,North Carolina,San Francisco,San Francisco
1881,0.548,0.452,0,1314,1371,North Carolina,Seton Hall,Seton Hall
1882,0.548,0.452,0,1314,1388,North Carolina,St Mary's CA,St Mary's CA
1883,0.54,0.46,0,1314,1389,North Carolina,St Peter's,St Peter's
1884,0.472,0.528,1,1314,1394,North Carolina,TAM C. Christi,North Carolina
1885,0.48,0.52,1,1314,1395,North Carolina,TCU,North Carolina
1886,0.536,0.464,0,1314,1397,North Carolina,Tennessee,Tennessee
1887,0.54,0.46,0,1314,1400,North Carolina,Texas,Texas
1888,0.584,0.416,0,1314,1403,North Carolina,Texas Tech,Texas Tech
1889,0.54,0.46,0,1314,1411,North Carolina,TX Southern,TX Southern
1890,0.524,0.476,0,1314,1412,North Carolina,UAB,UAB
1891,0.44,0.56,1,1314,1417,North Carolina,UCLA,North Carolina
1892,0.576,0.424,0,1314,1425,North Carolina,USC,USC
1893,0.424,0.576,1,1314,1436,North Carolina,Vermont,North Carolina
1894,0.448,0.552,1,1314,1437,North Carolina,Villanova,North Carolina
1895,0.484,0.516,1,1314,1439,North Carolina,Virginia Tech,North Carolina
1896,0.344,0.656,1,1314,1458,North Carolina,Wisconsin,North Carolina
1897,0.512,0.488,0,1314,1460,North Carolina,Wright St,Wright St
1898,0.496,0.504,1,1314,1461,North Carolina,Wyoming,North Carolina
1899,0.544,0.456,0,1314,1463,North Carolina,Yale,Yale
1900,0.468,0.532,1,1323,1326,Notre Dame,Ohio St,Notre Dame
1901,0.472,0.528,1,1323,1344,Notre Dame,Providence,Notre Dame
1902,0.428,0.572,1,1323,1345,Notre Dame,Purdue,Notre Dame
1903,0.568,0.432,0,1323,1350,Notre Dame,Richmond,Richmond
1904,0.456,0.544,1,1323,1353,Notre Dame,Rutgers,Notre Dame
1905,0.452,0.548,1,1323,1355,Notre Dame,S Dakota St,Notre Dame
1906,0.456,0.544,1,1323,1361,Notre Dame,San Diego St,Notre Dame
1907,0.456,0.544,1,1323,1362,Notre Dame,San Francisco,Notre Dame
1908,0.464,0.536,1,1323,1371,Notre Dame,Seton Hall,Notre Dame
1909,0.576,0.424,0,1323,1388,Notre Dame,St Mary's CA,St Mary's CA
1910,0.516,0.484,0,1323,1389,Notre Dame,St Peter's,St Peter's
1911,0.54,0.46,0,1323,1394,Notre Dame,TAM C. Christi,TAM C. Christi
1912,0.468,0.532,1,1323,1395,Notre Dame,TCU,Notre Dame
1913,0.46,0.54,1,1323,1397,Notre Dame,Tennessee,Notre Dame
1914,0.536,0.464,0,1323,1400,Notre Dame,Texas,Texas
1915,0.42,0.58,1,1323,1403,Notre Dame,Texas Tech,Notre Dame
1916,0.556,0.444,0,1323,1411,Notre Dame,TX Southern,TX Southern
1917,0.524,0.476,0,1323,1412,Notre Dame,UAB,UAB
1918,0.484,0.516,1,1323,1417,Notre Dame,UCLA,Notre Dame
1919,0.552,0.448,0,1323,1425,Notre Dame,USC,USC
1920,0.412,0.588,1,1323,1436,Notre Dame,Vermont,Notre Dame
1921,0.464,0.536,1,1323,1437,Notre Dame,Villanova,Notre Dame
1922,0.476,0.524,1,1323,1439,Notre Dame,Virginia Tech,Notre Dame
1923,0.472,0.528,1,1323,1458,Notre Dame,Wisconsin,Notre Dame
1924,0.452,0.548,1,1323,1460,Notre Dame,Wright St,Notre Dame
1925,0.388,0.612,1,1323,1461,Notre Dame,Wyoming,Notre Dame
1926,0.484,0.516,1,1323,1463,Notre Dame,Yale,Notre Dame
1927,0.528,0.472,0,1326,1344,Ohio St,Providence,Providence
1928,0.52,0.48,0,1326,1345,Ohio St,Purdue,Purdue
1929,0.504,0.496,0,1326,1350,Ohio St,Richmond,Richmond
1930,0.56,0.44,0,1326,1353,Ohio St,Rutgers,Rutgers
1931,0.552,0.448,0,1326,1355,Ohio St,S Dakota St,S Dakota St
1932,0.528,0.472,0,1326,1361,Ohio St,San Diego St,San Diego St
1933,0.48,0.52,1,1326,1362,Ohio St,San Francisco,Ohio St
1934,0.524,0.476,0,1326,1371,Ohio St,Seton Hall,Seton Hall
1935,0.54,0.46,0,1326,1388,Ohio St,St Mary's CA,St Mary's CA
1936,0.56,0.44,0,1326,1389,Ohio St,St Peter's,St Peter's
1937,0.44,0.56,1,1326,1394,Ohio St,TAM C. Christi,Ohio St
1938,0.616,0.384,0,1326,1395,Ohio St,TCU,TCU
1939,0.532,0.468,0,1326,1397,Ohio St,Tennessee,Tennessee
1940,0.544,0.456,0,1326,1400,Ohio St,Texas,Texas
1941,0.544,0.456,0,1326,1403,Ohio St,Texas Tech,Texas Tech
1942,0.536,0.464,0,1326,1411,Ohio St,TX Southern,TX Southern
1943,0.496,0.504,1,1326,1412,Ohio St,UAB,Ohio St
1944,0.612,0.388,0,1326,1417,Ohio St,UCLA,UCLA
1945,0.536,0.464,0,1326,1425,Ohio St,USC,USC
1946,0.492,0.508,1,1326,1436,Ohio St,Vermont,Ohio St
1947,0.448,0.552,1,1326,1437,Ohio St,Villanova,Ohio St
1948,0.54,0.46,0,1326,1439,Ohio St,Virginia Tech,Virginia Tech
1949,0.484,0.516,1,1326,1458,Ohio St,Wisconsin,Ohio St
1950,0.5,0.5,0,1326,1460,Ohio St,Wright St,Wright St
1951,0.468,0.532,1,1326,1461,Ohio St,Wyoming,Ohio St
1952,0.528,0.472,0,1326,1463,Ohio St,Yale,Yale
1953,0.492,0.508,1,1344,1345,Providence,Purdue,Providence
1954,0.568,0.432,0,1344,1350,Providence,Richmond,Richmond
1955,0.58,0.42,0,1344,1353,Providence,Rutgers,Rutgers
1956,0.46,0.54,1,1344,1355,Providence,S Dakota St,Providence
1957,0.544,0.456,0,1344,1361,Providence,San Diego St,San Diego St
1958,0.572,0.428,0,1344,1362,Providence,San Francisco,San Francisco
1959,0.44,0.56,1,1344,1371,Providence,Seton Hall,Providence
1960,0.508,0.492,0,1344,1388,Providence,St Mary's CA,St Mary's CA
1961,0.564,0.436,0,1344,1389,Providence,St Peter's,St Peter's
1962,0.384,0.616,1,1344,1394,Providence,TAM C. Christi,Providence
1963,0.536,0.464,0,1344,1395,Providence,TCU,TCU
